distances,positions[0],positions[1],rewards,steps,travelled_distance
-1.4612109661,3.6538901329,1.8256340027,-0.0023399147,250,4.9273783789
-1.4441377819,3.6755359173,1.8360639811,-0.0022588488,251,4.9514059554
-1.4441377819,3.6883552074,1.8529508114,-0.0022588488,252,4.9726073525
-1.4264526069,3.7086396217,1.8606418371,-0.0021768741,253,4.9943008847
-1.4036748707,3.7379550934,1.873088479,-0.0020742488,254,5.0261492092
-1.3782325089,3.7726268768,1.8895273209,-0.0019634902,255,5.0645206581
-1.3547867835,3.8076858521,1.9096205235,-0.0018649797,256,5.1049294262
-1.3322664499,3.8420066834,1.9308741093,-0.0017735137,257,5.1452981563
-1.3122825623,3.8742904663,1.9532874823,-0.0016948971,258,5.1845995803
-1.2929880619,3.8742904663,1.9532874823,-0.0016212307,259,5.1845995803
-1.2734532952,3.9047653675,1.9745651484,-0.0015488535,260,5.2217675595
-1.2692258358,3.9341380596,1.994132638,-0.0015334795,261,5.2570612089
-1.2460777164,3.979156971,2.0323536396,-0.0014510977,262,5.3161166688
-1.2189211845,4.0110287666,2.0454146862,-0.0013582763,263,5.3505608598
-1.1946824789,4.0431652069,2.0636525154,-0.0012788475,264,5.3875117625
-1.1689753532,4.0765728951,2.0824489594,-0.0011980566,265,5.4258442544
-1.1580392718,4.0765728951,2.0824489594,-0.0011647457,266,5.4258442544
-1.132043004,4.1016759872,2.1107487679,-0.001088053,267,5.4636734019
-1.1059807539,4.1322431564,2.1278550625,-0.0010146213,268,5.4987016354
-1.0758921504,4.1642479897,2.1456353664,-0.0009340443,269,5.5353137722
-1.050873518,4.1988635063,2.1609025002,-0.0008703874,270,5.5731465538
-1.0402436256,4.231924057,2.1819558144,-0.000844241,271,5.6123414776
-1.0160450935,4.2560648918,2.2126998901,-0.0007866838,272,5.651430838
-0.9925507903,4.2857699394,2.2353215218,-0.0007333638,273,5.6887688625
-0.9649258256,4.3154826164,2.2569503784,-0.0006738187,274,5.7255200613
-0.9229114652,4.3473186493,2.2743701935,-0.0005895782,275,5.761810321
-0.9108703136,4.3877983093,2.2820155621,-0.0005668014,276,5.8030056428
-0.8787463307,4.4145445824,2.3088717461,-0.0005089227,277,5.8409083834
-0.8450448513,4.4875192642,2.3439574242,-0.0004525854,278,5.9218794213
-0.8250194788,4.5166888237,2.362667799,-0.0004211665,279,5.9565340217
-0.7958900332,4.5493535996,2.3772158623,-0.000378112,280,5.99229201
-0.7531655431,4.5789270401,2.391130209,-0.0003204296,281,6.0249752998
-0.724576354,4.6039361954,2.4069485664,-0.0002853079,282,6.0545671615
-0.7163040638,4.6338095665,2.4186537266,-0.0002756472,283,6.0866518787
-0.693136692,4.6535382271,2.4446938038,-0.0002497572,284,6.1193215231
-0.6821256876,4.6991930008,2.4893400669,-0.0002380425,285,6.1831779807
-0.6694833636,4.718421936,2.5150957108,-0.0002250508,286,6.2153199337
-0.6505461335,4.7400250435,2.5362410545,-0.0002064884,287,6.2455493864
-0.6506923437,4.7506661415,2.5660967827,-0.0002066276,288,6.2772447721
-0.6173216701,4.7731389999,2.590980053,-0.0001764395,289,6.3107739609
-0.6096017957,4.7893419266,2.6127912998,-0.0001699026,290,6.3379449992
-0.6084491611,4.8024935722,2.6362011433,-0.0001689406,291,6.364796192
-0.6067240238,4.8118729591,2.6653103828,-0.0001675077,292,6.3953792056
-0.5988259315,4.8346223831,2.7319946289,-0.0001610509,293,6.4658371716
-0.5964507461,4.8441743851,2.7663207054,-0.0001591421,294,6.5014674996
-0.5741574764,4.8658108711,2.7941904068,-0.0001419562,295,6.5367500418
-0.5708141923,4.8753128052,2.8221619129,-0.0001394908,296,6.566291401
-0.5694198608,4.881816864,2.8505835533,-0.0001384711,297,6.5954477455
-0.5797995329,4.8879480362,2.8799118996,-0.0001461823,298,6.625410108
-0.5973713994,4.8866496086,2.9133868218,-0.0001598801,299,6.6589102025
-0.6155737638,4.8789949417,2.9536085129,-0.000174945,300,6.6998538022
-0.6222572327,4.8696346283,2.997320652,-0.0001807054,301,6.7445568958
-0.6173154712,4.8671584129,3.0389885902,-0.0001764342,302,6.7862983466
-0.5962921381,4.8744497299,3.0758612156,-0.0001590152,303,6.823884964
-0.5701196194,4.8942160606,3.1065087318,-0.0001389822,304,6.8603538285
-0.5721090436,4.919418335,3.1330418587,-0.0001404422,305,6.8969483835
-0.575971067,4.9261722565,3.1621851921,-0.0001433056,306,6.9268640874
-0.6000185013,4.9281563759,3.1902282238,-0.000162015,307,6.9549772224
-0.5934257507,4.916683197,3.2202408314,-0.000156733,308,6.9871080557
-0.592627883,4.9244890213,3.272387743,-0.0001561017,309,7.0398359542
-0.6049333811,4.9190793037,3.301317215,-0.000166029,310,7.06926688
-0.6186253428,4.9110369682,3.3305130005,-0.0001775597,311,7.099550094
-0.6485684514,4.9003624916,3.3597450256,-0.0002046109,312,7.1306701156
-0.6678084731,4.8778524399,3.4154617786,-0.000223366,313,7.1907622032
-0.6624014378,4.8830690384,3.4424443245,-0.0002179842,314,7.2182443917
-0.6500314474,4.8973150253,3.47209692,-0.0002059986,315,7.2511415733
-0.6432874203,4.9085550308,3.5019459724,-0.0001996533,316,7.2830367713
-0.6337518692,4.9070601463,3.5307323933,-0.0001909058,317,7.3118619809
-0.6218475103,4.9244532585,3.5523934364,-0.0001803487,318,7.3396418502
-0.6249107718,4.9420042038,3.5814502239,-0.0001830271,319,7.3735878747
-0.6403180957,4.9471693039,3.6086373329,-0.0001969013,320,7.4012612763
-0.6191126704,4.9413590431,3.6336522102,-0.0001779796,321,7.426942071
-0.6126966476,4.9690818787,3.6710019112,-0.0001725034,322,7.4734561095
-0.5881419182,4.9917368889,3.6879525185,-0.0001525835,323,7.5017505008
-0.5707826614,5.0139484406,3.7128481865,-0.0001394677,324,7.5351143632
-0.5629660487,5.0326871872,3.7370007038,-0.0001338159,325,7.5656837059
-0.5488055944,5.0379309654,3.7639725208,-0.0001239701,326,7.5931605347
-0.5516476631,5.0528721809,3.780112505,-0.0001259061,327,7.6151546024
-0.5348017812,5.0580863953,3.8016841412,-0.0001147202,328,7.6373474733
-0.5141765475,5.095826149,3.8293642998,-0.0001019525,329,7.6841500393
